Customer_ID,Customer_Status,Age,Gender,Marital_Status,Province,Income_Category,Card_Category,Months_on_Book,Contacts_Count_12m,Credit_Limit,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
1009038,Existing Customer,70,F,Divorced,Dhi Qar,Less than 10M,Blue,35,2,17510679,7791487,120,0.25
1009039,Churned Customer,56,F,Married,Maysan,20M - 40M,Blue,37,4,24439024,1353537,21,0.134
1009040,Existing Customer,52,F,Married,Maysan,Less than 10M,Silver,28,3,19255675,2345289,56,0.668
1009041,Existing Customer,50,F,Divorced,Anbar,Less than 10M,Silver,22,0,5018585,7217638,44,0.781
1009042,Churned Customer,67,M,Unknown,Karbala,Less than 10M,Blue,44,6,23008178,13785191,21,0.2
1009043,Existing Customer,66,M,Divorced,Salah Al-Din,10M - 20M,Blue,54,1,4930762,6303634,94,0.415
1009044,Churned Customer,26,M,Unknown,Erbil,40M - 60M,Blue,48,6,7270629,734633,40,0.066
1009045,Existing Customer,64,M,Divorced,Basra,Unknown,Silver,12,1,8525733,5936318,48,0.294
1009046,Churned Customer,29,F,Single,Wasit,Less than 10M,Blue,49,4,15471184,12856157,26,0.138
1009047,Existing Customer,41,F,Single,Baghdad,20M - 40M,Blue,51,0,21289072,4088787,71,0.402
1009048,Existing Customer,55,M,Unknown,Baghdad,10M - 20M,Blue,52,2,14402636,2037618,64,0.685
1009049,Existing Customer,61,F,Unknown,Salah Al-Din,60M+,Blue,41,1,9946400,3572375,88,0.048
1009050,Churned Customer,35,F,Single,Babil,40M - 60M,Blue,57,6,4129641,11510451,26,0.126
1009051,Existing Customer,40,F,Single,Wasit,60M+,Blue,12,0,23096509,13994259,84,0.589
1009052,Existing Customer,43,M,Single,Nineveh,20M - 40M,Blue,38,5,3866288,7051421,63,0.381
1009053,Existing Customer,40,M,Unknown,Nineveh,10M - 20M,Blue,24,0,8952395,3459123,34,0.724
1009054,Churned Customer,41,M,Single,Duhok,20M - 40M,Blue,36,5,22990570,10389162,20,0.026
1009055,Existing Customer,65,F,Single,Wasit,Unknown,Blue,60,2,8232507,14258026,114,0.007
1009056,Existing Customer,23,M,Unknown,Basra,10M - 20M,Blue,25,6,22224578,6974515,45,0.394
1009057,Existing Customer,26,F,Single,Kirkuk,60M+,Silver,45,0,8737268,10930809,88,0.097
1009058,Existing Customer,50,F,Unknown,Wasit,10M - 20M,Blue,47,1,18542516,7949855,72,0.598
1009059,Existing Customer,54,F,Married,Kirkuk,40M - 60M,Blue,18,6,8510696,14538111,119,0.458
1009060,Existing Customer,69,M,Divorced,Dhi Qar,Less than 10M,Silver,39,2,20569651,3029596,62,0.25
1009061,Churned Customer,26,F,Divorced,Duhok,10M - 20M,Blue,42,6,3478281,9914826,29,0.125
1009062,Churned Customer,59,F,Unknown,Najaf,Unknown,Blue,52,4,24275358,9497144,15,0.048
1009063,Existing Customer,50,M,Unknown,Anbar,Unknown,Blue,25,2,6323094,6187123,110,0.738
1009064,Existing Customer,35,F,Single,Anbar,40M - 60M,Blue,17,6,11143396,6942821,103,0.223
1009065,Churned Customer,31,M,Single,Baghdad,Less than 10M,Blue,31,6,11100541,7225414,19,0.063
1009066,Existing Customer,49,M,Divorced,Qadisiyah,Less than 10M,Silver,37,0,24911440,2595780,76,0.239
1009067,Existing Customer,52,F,Married,Baghdad,10M - 20M,Blue,56,2,2099836,13422171,34,0.128
1009068,Churned Customer,49,M,Single,Muthanna,10M - 20M,Blue,54,6,16460145,6200648,30,0.023
1009069,Existing Customer,70,F,Married,Anbar,40M - 60M,Gold,47,1,13114617,14860086,110,0.718
1009070,Churned Customer,25,F,Unknown,Sulaymaniyah,40M - 60M,Platinum,53,6,13222354,10848673,6,0.07
1009071,Existing Customer,55,M,Divorced,Sulaymaniyah,10M - 20M,Blue,16,3,19130308,3040091,44,0.351
1009072,Existing Customer,48,M,Unknown,Qadisiyah,20M - 40M,Blue,27,3,6496581,8332538,92,0.407
1009073,Existing Customer,64,M,Unknown,Basra,40M - 60M,Blue,39,0,7377776,2003927,70,0.797
1009074,Existing Customer,30,M,Divorced,Baghdad,20M - 40M,Blue,59,3,10525914,4240330,97,0.61
1009075,Existing Customer,56,M,Married,Muthanna,40M - 60M,Silver,28,2,17161611,9243095,66,0.646
1009076,Churned Customer,68,F,Unknown,Baghdad,10M - 20M,Blue,38,1,10751285,959074,30,0.001
1009077,Churned Customer,57,M,Single,Kirkuk,20M - 40M,Blue,26,6,14976482,3517356,28,0.199
1009078,Churned Customer,47,F,Married,Maysan,60M+,Blue,32,5,19327162,2848125,10,0.024
1009079,Existing Customer,27,M,Unknown,Dhi Qar,40M - 60M,Silver,39,1,4441876,5425709,90,0.679
1009080,Churned Customer,54,M,Married,Basra,10M - 20M,Blue,13,1,1742736,2186677,33,0.106
1009081,Existing Customer,52,M,Unknown,Wasit,Unknown,Blue,31,1,18718724,10095529,58,0.285
1009082,Existing Customer,21,M,Single,Anbar,40M - 60M,Silver,60,6,9006696,2599374,109,0.205
1009083,Existing Customer,67,F,Unknown,Wasit,10M - 20M,Blue,21,6,4590222,12121411,91,0.504
1009084,Churned Customer,49,F,Married,Sulaymaniyah,40M - 60M,Blue,18,6,7075449,7469656,22,0.047
1009085,Churned Customer,53,M,Single,Babil,40M - 60M,Blue,59,2,8666391,1133199,25,0.103
1009086,Existing Customer,22,M,Single,Nineveh,60M+,Blue,20,5,16086597,12242653,72,0.156
1009087,Churned Customer,53,M,Unknown,Basra,Less than 10M,Blue,22,6,18587028,4271344,27,0.092
1009088,Existing Customer,41,M,Unknown,Wasit,10M - 20M,Blue,26,6,22919690,10553758,97,0.362
1009089,Existing Customer,47,M,Married,Duhok,40M - 60M,Blue,54,1,3534148,1615070,16,0.618
1009090,Existing Customer,37,M,Married,Baghdad,40M - 60M,Silver,56,5,1589183,5948851,118,0.154
1009091,Existing Customer,50,M,Married,Karbala,40M - 60M,Blue,16,1,12189108,9237428,19,0.405
1009092,Existing Customer,29,F,Single,Qadisiyah,Less than 10M,Blue,30,2,3520265,14525763,77,0.683
1009093,Churned Customer,58,M,Married,Anbar,60M+,Silver,60,6,8038932,10382336,37,0.153
1009094,Existing Customer,51,M,Unknown,Basra,20M - 40M,Blue,25,2,13738929,9909160,85,0.676
1009095,Existing Customer,25,F,Divorced,Erbil,10M - 20M,Silver,60,0,7180597,7660102,15,0.099
1009096,Existing Customer,31,F,Divorced,Babil,60M+,Blue,49,3,24966273,2763050,115,0.3
1009097,Churned Customer,62,M,Single,Dhi Qar,20M - 40M,Gold,58,3,17536769,8579738,20,0.117
1009098,Existing Customer,64,M,Single,Najaf,10M - 20M,Blue,51,6,7005243,4725043,85,0.396
1009099,Churned Customer,37,M,Married,Muthanna,20M - 40M,Blue,47,2,11659361,1058998,39,0.053
1009100,Existing Customer,27,M,Single,Anbar,20M - 40M,Blue,40,3,21806314,9317530,88,0.219
1009101,Churned Customer,50,M,Unknown,Salah Al-Din,40M - 60M,Blue,51,6,6881126,7997160,39,0.021
1009102,Churned Customer,22,F,Divorced,Babil,20M - 40M,Blue,34,6,19595538,10173211,29,0.159
1009103,Existing Customer,52,F,Married,Erbil,Unknown,Blue,20,0,3243684,8514146,79,0.529
1009104,Existing Customer,68,F,Divorced,Najaf,40M - 60M,Platinum,36,2,16520486,14768005,112,0.686
1009105,Existing Customer,44,F,Married,Najaf,Less than 10M,Blue,59,2,2660163,2395685,59,0.619
1009106,Existing Customer,60,F,Single,Erbil,60M+,Blue,34,1,9029180,6245799,120,0.158
1009107,Existing Customer,56,F,Single,Anbar,40M - 60M,Silver,55,0,1998313,8497482,17,0.611
1009108,Churned Customer,52,F,Married,Muthanna,40M - 60M,Blue,30,5,12595084,1249535,35,0.194
1009109,Existing Customer,63,F,Married,Najaf,10M - 20M,Silver,42,5,14977482,4456800,37,0.275
1009110,Existing Customer,24,M,Unknown,Duhok,Unknown,Blue,55,1,21514608,10531151,86,0.122
1009111,Churned Customer,33,M,Married,Duhok,Unknown,Blue,35,5,9447722,5656196,34,0.073
1009112,Existing Customer,62,M,Divorced,Baghdad,40M - 60M,Blue,59,2,8407854,2389925,60,0.268
1009113,Churned Customer,48,M,Unknown,Baghdad,40M - 60M,Blue,56,6,7490099,5135127,15,0.119
1009114,Churned Customer,46,F,Married,Nineveh,60M+,Blue,54,5,10342869,3603973,22,0.09
1009115,Existing Customer,42,M,Married,Wasit,40M - 60M,Blue,41,0,12712280,13663717,100,0.022
1009116,Churned Customer,29,F,Unknown,Karbala,20M - 40M,Blue,12,4,7407089,6441389,22,0.005
1009117,Existing Customer,51,M,Married,Anbar,20M - 40M,Gold,23,2,19312580,6171999,25,0.521
1009118,Churned Customer,27,F,Married,Dhi Qar,20M - 40M,Blue,23,5,12063240,7569089,5,0.163
1009119,Churned Customer,45,F,Single,Karbala,Less than 10M,Blue,36,6,20277446,2427405,16,0.161
1009120,Existing Customer,49,F,Unknown,Nineveh,20M - 40M,Blue,43,0,11171291,14709409,52,0.441
1009121,Churned Customer,56,F,Divorced,Babil,60M+,Blue,50,6,3498184,11676999,29,0.19
1009122,Existing Customer,68,F,Single,Sulaymaniyah,60M+,Blue,26,0,7445725,10823331,73,0.118
1009123,Existing Customer,30,M,Divorced,Maysan,60M+,Blue,18,0,19279735,12536695,80,0.317
1009124,Existing Customer,62,M,Divorced,Anbar,Less than 10M,Blue,18,3,13217756,14041841,107,0.016
1009125,Existing Customer,24,F,Unknown,Nineveh,40M - 60M,Blue,40,2,14124843,5519371,95,0.426
1009126,Existing Customer,51,M,Single,Maysan,20M - 40M,Blue,18,4,13273646,9249012,115,0.51
1009127,Existing Customer,41,M,Unknown,Karbala,Unknown,Blue,32,2,10225047,11148307,110,0.405
1009128,Churned Customer,70,F,Unknown,Duhok,40M - 60M,Blue,27,6,14778229,7105982,5,0.091
1009129,Existing Customer,44,M,Unknown,Najaf,20M - 40M,Blue,55,2,21553867,2114621,56,0.734
1009130,Churned Customer,49,M,Divorced,Anbar,10M - 20M,Blue,18,5,2359736,5022056,24,0.152
1009131,Existing Customer,57,F,Unknown,Erbil,60M+,Blue,14,2,6094941,2844464,87,0.229
1009132,Existing Customer,32,M,Married,Karbala,20M - 40M,Blue,23,1,21103313,9812448,114,0.347
1009133,Existing Customer,43,F,Married,Babil,40M - 60M,Blue,42,1,19825861,7646625,13,0.148
1009134,Churned Customer,49,M,Unknown,Babil,Less than 10M,Blue,32,5,10660112,10748886,32,0.163
1009135,Existing Customer,48,M,Divorced,Duhok,40M - 60M,Blue,18,1,20718711,7308785,82,0.14
1009136,Existing Customer,55,M,Unknown,Diyala,Unknown,Blue,37,0,7462671,13469130,23,0.533
1009137,Churned Customer,56,F,Divorced,Babil,Unknown,Blue,57,5,19670521,1079235,24,0.129
1009138,Existing Customer,42,F,Unknown,Salah Al-Din,60M+,Blue,20,1,14387186,4862909,60,0.22
1009139,Existing Customer,41,M,Unknown,Erbil,10M - 20M,Blue,27,3,20207102,11761496,91,0.089
1009140,Existing Customer,50,F,Married,Muthanna,60M+,Blue,55,1,2591679,12202190,66,0.49
1009141,Existing Customer,48,F,Unknown,Kirkuk,60M+,Blue,23,3,13666203,11504751,112,0.385
1009142,Churned Customer,56,F,Married,Muthanna,10M - 20M,Blue,12,2,12104287,3047721,31,0.133
1009143,Churned Customer,54,M,Divorced,Nineveh,20M - 40M,Blue,28,4,20030660,10413945,14,0.028
1009144,Existing Customer,45,F,Divorced,Dhi Qar,Unknown,Blue,42,2,16048729,8111820,67,0.126
1009145,Churned Customer,24,M,Married,Anbar,Less than 10M,Platinum,25,5,9736183,12984533,8,0.132
1009146,Churned Customer,35,M,Divorced,Dhi Qar,60M+,Blue,50,4,15714221,1261644,35,0.106
1009147,Existing Customer,30,M,Divorced,Wasit,10M - 20M,Blue,33,2,9592369,11482542,62,0.129
1009148,Existing Customer,41,M,Divorced,Qadisiyah,40M - 60M,Gold,53,2,9805580,5033413,105,0.064
1009149,Existing Customer,66,M,Married,Salah Al-Din,20M - 40M,Blue,40,0,11170221,9892403,106,0.75
1009150,Existing Customer,70,F,Divorced,Sulaymaniyah,60M+,Blue,50,2,6993709,4043581,71,0.243
1009151,Existing Customer,55,F,Married,Wasit,60M+,Silver,54,2,10861962,868065,96,0.442
1009152,Existing Customer,22,F,Divorced,Salah Al-Din,10M - 20M,Blue,59,0,7769436,11839835,18,0.681
1009153,Existing Customer,69,F,Single,Kirkuk,40M - 60M,Blue,21,6,12347454,11691023,109,0.138
1009154,Existing Customer,60,M,Single,Muthanna,60M+,Blue,55,2,14115913,4072282,16,0.74
1009155,Existing Customer,24,F,Unknown,Anbar,60M+,Blue,41,1,6630746,4297770,49,0.445
1009156,Churned Customer,49,F,Single,Anbar,20M - 40M,Blue,19,5,22600480,9201332,39,0.012
1009157,Churned Customer,56,M,Unknown,Qadisiyah,40M - 60M,Blue,42,4,5275934,6791138,33,0.007
1009158,Existing Customer,33,M,Single,Duhok,20M - 40M,Blue,40,4,23374438,6453795,103,0.551
1009159,Existing Customer,59,M,Divorced,Babil,40M - 60M,Silver,23,2,4386515,10051703,32,0.171
1009160,Churned Customer,22,M,Married,Qadisiyah,40M - 60M,Blue,39,6,10727071,7510318,23,0.002
1009161,Existing Customer,55,F,Unknown,Karbala,20M - 40M,Platinum,53,2,14909360,12146361,82,0.498
1009162,Existing Customer,62,M,Divorced,Najaf,Unknown,Blue,51,4,15867413,909930,85,0.075
1009163,Existing Customer,32,M,Married,Baghdad,40M - 60M,Blue,42,2,13357037,2158148,66,0.185
1009164,Existing Customer,54,M,Single,Karbala,40M - 60M,Silver,23,5,14809757,7017185,28,0.2
1009165,Existing Customer,22,F,Unknown,Sulaymaniyah,Less than 10M,Blue,16,3,15801688,2553450,97,0.242
1009166,Existing Customer,48,M,Single,Sulaymaniyah,60M+,Blue,37,2,3072211,10034787,117,0.325
1009167,Existing Customer,34,M,Single,Erbil,Unknown,Blue,22,6,19775178,12107154,58,0.746
1009168,Existing Customer,70,F,Married,Salah Al-Din,Unknown,Silver,60,1,24193356,9436380,72,0.644
1009169,Existing Customer,53,F,Unknown,Muthanna,60M+,Blue,26,0,9471737,8774059,16,0.132
1009170,Churned Customer,67,M,Divorced,Sulaymaniyah,40M - 60M,Blue,48,2,18558982,5145344,20,0.135
1009171,Churned Customer,47,F,Divorced,Anbar,60M+,Blue,17,5,5197317,11439915,27,0.019
1009172,Existing Customer,57,F,Divorced,Nineveh,10M - 20M,Blue,39,2,19182260,12380612,82,0.491
1009173,Existing Customer,66,F,Married,Basra,Less than 10M,Blue,37,1,19242934,12412805,87,0.735
1009174,Churned Customer,59,M,Divorced,Basra,40M - 60M,Blue,58,5,24693325,7693571,37,0.033
1009175,Existing Customer,38,F,Married,Maysan,Unknown,Blue,13,2,4991004,4438327,110,0.216
1009176,Churned Customer,34,M,Unknown,Najaf,20M - 40M,Blue,46,6,12931487,4322328,15,0.099
1009177,Existing Customer,49,F,Married,Baghdad,Less than 10M,Gold,36,2,8979290,4931391,40,0.281
1009178,Existing Customer,57,M,Married,Anbar,20M - 40M,Blue,51,0,16855541,5490215,95,0.055
1009179,Churned Customer,70,F,Divorced,Qadisiyah,60M+,Blue,49,5,1561445,9155208,29,0.067
1009180,Existing Customer,49,F,Single,Baghdad,60M+,Blue,56,1,8727625,4264555,55,0.178
1009181,Existing Customer,31,F,Single,Babil,20M - 40M,Blue,57,6,18723161,6891924,111,0.793
1009182,Churned Customer,59,F,Unknown,Maysan,40M - 60M,Silver,52,5,4971124,1827579,35,0.067
1009183,Churned Customer,38,M,Single,Najaf,Unknown,Blue,60,2,23342676,6853044,16,0.122
1009184,Churned Customer,42,M,Married,Dhi Qar,Less than 10M,Blue,47,5,3939247,9624660,19,0.145
1009185,Churned Customer,32,M,Single,Anbar,40M - 60M,Blue,21,4,11070903,10300221,39,0.112
1009186,Churned Customer,52,M,Unknown,Qadisiyah,20M - 40M,Blue,40,5,11499755,14104914,31,0.183
1009187,Existing Customer,55,F,Unknown,Baghdad,40M - 60M,Blue,33,5,15442383,10241407,72,0.708
1009188,Churned Customer,30,F,Divorced,Dhi Qar,60M+,Gold,26,5,11261427,11612554,12,0.08
1009189,Existing Customer,67,M,Unknown,Wasit,10M - 20M,Blue,13,6,16813581,6238780,37,0.176
1009190,Existing Customer,21,F,Single,Kirkuk,20M - 40M,Blue,50,3,9250479,6238931,54,0.224
1009191,Existing Customer,35,F,Unknown,Qadisiyah,Less than 10M,Blue,26,2,12494106,2741077,110,0.515
1009192,Existing Customer,68,M,Single,Basra,20M - 40M,Blue,59,1,20714339,11182688,24,0.23
1009193,Churned Customer,44,F,Unknown,Duhok,Less than 10M,Blue,12,4,8174271,3462452,31,0.029
1009194,Existing Customer,45,M,Single,Maysan,60M+,Blue,46,1,7417564,3377859,13,0.681
1009195,Churned Customer,38,F,Unknown,Babil,10M - 20M,Blue,47,6,19763004,6936016,32,0.064
1009196,Existing Customer,65,M,Single,Anbar,20M - 40M,Silver,17,2,22146135,9374041,68,0.607
1009197,Existing Customer,40,F,Single,Karbala,20M - 40M,Blue,30,1,21424080,9932933,113,0.289
1009198,Churned Customer,27,F,Married,Wasit,10M - 20M,Blue,39,5,21878959,6578151,18,0.157
1009199,Existing Customer,53,M,Unknown,Qadisiyah,10M - 20M,Blue,40,1,8004477,10158934,58,0.168
1009200,Churned Customer,26,M,Divorced,Dhi Qar,40M - 60M,Blue,40,5,10257039,616351,32,0.003
1009201,Churned Customer,57,M,Single,Babil,40M - 60M,Gold,38,4,10982779,3259890,9,0.081
1009202,Existing Customer,46,M,Divorced,Maysan,Less than 10M,Blue,13,3,1573407,1218794,87,0.521
1009203,Existing Customer,41,F,Married,Nineveh,10M - 20M,Blue,54,3,18880931,14231266,96,0.28
1009204,Churned Customer,45,F,Married,Nineveh,Unknown,Blue,36,4,11565491,5246541,34,0.154
1009205,Churned Customer,45,M,Single,Basra,40M - 60M,Blue,48,4,2059139,4697383,40,0.172
1009206,Existing Customer,39,F,Unknown,Erbil,Less than 10M,Blue,42,5,3011255,9070020,68,0.025
1009207,Existing Customer,47,F,Unknown,Salah Al-Din,Less than 10M,Blue,33,2,21254643,3438387,101,0.408
1009208,Existing Customer,62,M,Unknown,Nineveh,40M - 60M,Blue,37,0,2702613,4147256,65,0.107
1009209,Existing Customer,36,F,Divorced,Anbar,Unknown,Blue,20,5,19003497,5218958,110,0.65
1009210,Existing Customer,44,F,Divorced,Babil,10M - 20M,Blue,49,3,16546908,3219401,47,0.556
1009211,Existing Customer,62,F,Single,Najaf,60M+,Blue,57,3,23491002,5057455,12,0.778
1009212,Churned Customer,46,M,Unknown,Babil,Unknown,Silver,53,6,19415951,5841424,28,0.115
1009213,Existing Customer,66,M,Married,Diyala,40M - 60M,Blue,25,1,15787935,5301010,66,0.31
1009214,Existing Customer,33,M,Married,Maysan,40M - 60M,Blue,34,0,24619394,1911662,92,0.592
1009215,Existing Customer,39,F,Single,Anbar,20M - 40M,Blue,57,2,9786715,13591215,46,0.675
1009216,Existing Customer,34,M,Married,Erbil,Unknown,Silver,39,0,7767765,10444660,98,0.548
1009217,Churned Customer,22,F,Single,Wasit,Unknown,Blue,51,4,22514943,1527499,27,0.117
1009218,Churned Customer,53,M,Unknown,Basra,40M - 60M,Blue,34,5,14615286,12944529,23,0.171
1009219,Churned Customer,48,M,Divorced,Basra,Less than 10M,Blue,22,6,15684179,9691693,21,0.187
1009220,Existing Customer,38,F,Divorced,Baghdad,20M - 40M,Silver,58,3,14868623,7904942,54,0.709
1009221,Existing Customer,42,M,Single,Sulaymaniyah,40M - 60M,Gold,32,0,12927881,5618249,10,0.727
1009222,Existing Customer,70,F,Unknown,Sulaymaniyah,20M - 40M,Blue,20,4,17434318,2917580,71,0.623
1009223,Existing Customer,47,M,Unknown,Wasit,60M+,Blue,41,0,5811576,4789474,82,0.265
1009224,Existing Customer,64,F,Single,Wasit,10M - 20M,Blue,30,2,18943661,2511276,119,0.774
1009225,Existing Customer,70,F,Unknown,Nineveh,10M - 20M,Blue,52,5,2619478,6356006,54,0.514
1009226,Churned Customer,51,F,Married,Dhi Qar,20M - 40M,Platinum,28,4,22560928,7932115,9,0.157
1009227,Existing Customer,39,F,Single,Sulaymaniyah,40M - 60M,Blue,22,2,16397555,3851144,61,0.097
1009228,Existing Customer,30,M,Unknown,Erbil,20M - 40M,Blue,18,1,19285475,9471586,25,0.599
1009229,Existing Customer,60,F,Married,Maysan,60M+,Blue,37,0,15940007,10345799,117,0.428
1009230,Churned Customer,56,M,Single,Dhi Qar,Unknown,Silver,38,5,3342415,1908551,24,0.053
1009231,Churned Customer,23,F,Unknown,Salah Al-Din,Less than 10M,Blue,49,6,18764936,5350155,38,0.079
1009232,Existing Customer,23,M,Divorced,Salah Al-Din,60M+,Blue,29,2,5687739,9602011,85,0.388
1009233,Existing Customer,41,F,Divorced,Babil,Less than 10M,Blue,13,0,22744602,8972929,18,0.765
1009234,Churned Customer,70,M,Unknown,Basra,10M - 20M,Silver,14,4,5205125,3310078,14,0.142
1009235,Existing Customer,54,F,Divorced,Dhi Qar,40M - 60M,Blue,49,3,9940231,13093892,74,0.137
1009236,Existing Customer,53,F,Married,Duhok,Unknown,Blue,15,0,5792231,6338572,92,0.189
1009237,Churned Customer,40,M,Divorced,Anbar,20M - 40M,Silver,25,3,13729248,1066050,35,0.177
1009238,Existing Customer,69,M,Unknown,Muthanna,Less than 10M,Blue,51,2,15808450,13301158,102,0.465
1009239,Churned Customer,60,M,Single,Wasit,60M+,Blue,16,5,12793846,10178639,8,0.032
1009240,Churned Customer,62,M,Married,Duhok,20M - 40M,Blue,13,6,2282545,9442211,5,0.067
1009241,Existing Customer,65,M,Single,Dhi Qar,Less than 10M,Blue,36,6,7469671,12831996,63,0.037
1009242,Existing Customer,57,F,Divorced,Erbil,60M+,Blue,40,4,10364809,9337067,30,0.342
1009243,Existing Customer,47,F,Divorced,Salah Al-Din,10M - 20M,Platinum,31,0,18506695,12972958,17,0.4
1009244,Existing Customer,35,M,Divorced,Qadisiyah,10M - 20M,Blue,43,0,9245077,10573564,94,0.703
1009245,Existing Customer,67,M,Unknown,Anbar,40M - 60M,Blue,48,2,16974475,4761780,65,0.22
1009246,Existing Customer,52,F,Married,Baghdad,10M - 20M,Blue,58,4,16291340,4172786,98,0.098
1009247,Existing Customer,34,M,Divorced,Nineveh,Less than 10M,Blue,13,0,15348318,7100596,89,0.004
1009248,Existing Customer,36,F,Single,Sulaymaniyah,Unknown,Blue,46,3,21200800,4748058,63,0.773
1009249,Churned Customer,50,F,Unknown,Baghdad,Unknown,Blue,13,6,18760085,2304321,29,0.094
1009250,Churned Customer,33,M,Single,Erbil,20M - 40M,Blue,20,6,5715305,7972202,15,0.148
1009251,Existing Customer,48,F,Single,Duhok,Unknown,Blue,23,0,16017183,7703833,64,0.509
1009252,Churned Customer,54,F,Divorced,Maysan,Less than 10M,Blue,46,5,7588829,672120,34,0.096
1009253,Existing Customer,28,M,Divorced,Babil,Less than 10M,Blue,12,2,1667487,10071898,105,0.466
1009254,Existing Customer,51,F,Single,Baghdad,Unknown,Silver,35,5,13336466,7660983,14,0.12
1009255,Existing Customer,53,F,Married,Sulaymaniyah,20M - 40M,Blue,19,4,4298352,14275775,20,0.784
1009256,Existing Customer,29,M,Divorced,Anbar,Unknown,Blue,44,6,9104138,6053731,115,0.739
1009257,Existing Customer,51,M,Single,Babil,60M+,Blue,57,1,17796984,694773,62,0.113
1009258,Existing Customer,32,F,Married,Erbil,10M - 20M,Silver,57,0,11193899,727573,13,0.655
1009259,Churned Customer,26,M,Unknown,Baghdad,10M - 20M,Blue,25,4,5638759,2703584,34,0.139
1009260,Existing Customer,27,F,Unknown,Maysan,Unknown,Silver,25,0,7324077,7465284,56,0.655
1009261,Existing Customer,27,F,Unknown,Duhok,20M - 40M,Blue,26,3,4925164,13231066,113,0.375
1009262,Existing Customer,42,F,Married,Karbala,Less than 10M,Blue,49,0,6494714,13153312,84,0.382
1009263,Existing Customer,64,M,Divorced,Duhok,10M - 20M,Blue,44,0,12582748,10080891,109,0.349
1009264,Existing Customer,21,F,Unknown,Baghdad,60M+,Silver,53,3,13336859,4766252,30,0.488
1009265,Churned Customer,65,M,Unknown,Qadisiyah,Unknown,Blue,12,5,16367030,7993558,10,0.134
1009266,Existing Customer,49,M,Divorced,Qadisiyah,Unknown,Gold,52,0,12743993,11635233,70,0.517
1009267,Existing Customer,35,F,Unknown,Maysan,20M - 40M,Silver,55,0,18201828,6277651,119,0.103
1009268,Existing Customer,33,M,Unknown,Erbil,Less than 10M,Blue,12,0,16834736,13935207,69,0.581
1009269,Existing Customer,35,M,Single,Wasit,40M - 60M,Blue,17,5,16697185,8327381,26,0.652
1009270,Existing Customer,26,F,Divorced,Salah Al-Din,20M - 40M,Blue,27,0,23597623,12893659,100,0.681
1009271,Existing Customer,58,F,Married,Nineveh,10M - 20M,Gold,27,3,7059469,7030372,54,0.549
1009272,Churned Customer,46,M,Divorced,Babil,40M - 60M,Blue,43,5,14429842,5304461,34,0.085
1009273,Existing Customer,26,M,Divorced,Najaf,10M - 20M,Blue,58,2,23107628,13855347,68,0.24
1009274,Churned Customer,41,M,Unknown,Basra,Unknown,Blue,33,4,3874498,12925225,15,0.023
1009275,Existing Customer,56,F,Divorced,Anbar,20M - 40M,Blue,24,1,22433495,4142758,14,0.534
1009276,Existing Customer,70,F,Single,Karbala,Less than 10M,Blue,26,3,21470217,7536606,54,0.521
1009277,Churned Customer,39,M,Single,Diyala,60M+,Blue,14,2,3023429,7485901,40,0.163
1009278,Existing Customer,58,M,Divorced,Najaf,60M+,Blue,49,4,2007349,7582510,98,0.528
1009279,Existing Customer,46,M,Unknown,Salah Al-Din,40M - 60M,Blue,50,2,6564951,6590611,49,0.517
1009280,Churned Customer,40,F,Single,Muthanna,Less than 10M,Blue,31,4,17445045,1330049,26,0.132
1009281,Churned Customer,40,M,Divorced,Salah Al-Din,40M - 60M,Blue,56,6,3389757,8082999,18,0.104
1009282,Existing Customer,49,F,Unknown,Babil,20M - 40M,Blue,44,3,23050841,6589221,74,0.798
1009283,Existing Customer,63,M,Married,Baghdad,Less than 10M,Blue,36,0,7120532,9679755,103,0.056
1009284,Existing Customer,57,F,Divorced,Dhi Qar,10M - 20M,Blue,15,1,11357321,8450064,51,0.753
1009285,Existing Customer,44,F,Single,Erbil,Less than 10M,Silver,29,0,1656633,9384280,117,0.572
1009286,Churned Customer,51,F,Divorced,Babil,Unknown,Blue,16,2,12562684,1011407,36,0.078
1009287,Churned Customer,44,M,Unknown,Najaf,60M+,Silver,27,6,18009928,12075108,17,0.163
1009288,Existing Customer,41,F,Married,Duhok,Less than 10M,Blue,18,0,19374911,13844916,39,0.299
1009289,Existing Customer,59,F,Single,Wasit,Unknown,Silver,32,1,24558464,1570620,21,0.235
1009290,Existing Customer,59,F,Divorced,Karbala,Unknown,Silver,52,5,12057435,12825294,60,0.574
1009291,Existing Customer,66,F,Single,Baghdad,10M - 20M,Blue,38,1,15815465,14003690,88,0.136
1009292,Existing Customer,36,M,Divorced,Wasit,20M - 40M,Blue,36,6,19174780,12763871,59,0.589
1009293,Churned Customer,26,M,Unknown,Duhok,20M - 40M,Blue,40,5,12406473,11375831,40,0.111
1009294,Existing Customer,29,F,Married,Kirkuk,Unknown,Blue,14,6,12004253,8019308,64,0.718
1009295,Existing Customer,55,M,Divorced,Diyala,60M+,Silver,43,6,3872055,10593299,35,0.631
1009296,Churned Customer,52,F,Divorced,Anbar,10M - 20M,Blue,14,6,14361791,11582720,27,0.11
1009297,Existing Customer,53,M,Married,Babil,20M - 40M,Blue,49,1,19878992,5587091,15,0.671
1009298,Churned Customer,42,M,Divorced,Nineveh,40M - 60M,Blue,21,1,19790951,1121541,24,0.129
